base_index	leaf_ordinal	partition_rank	status	partition	objective	source_clauses	weights	support	denominator	W	U	block_maxima	detail
3	101	6	UNRESOLVED	0-1-2-9,3-4-5,6-7-8,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	102	6	UNRESOLVED	0-1-3-9,2-4-5,6-7-8,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	103	6	UNRESOLVED	0-1-3-9,2-4-5,6-7-8,10-11-12	0.99999999999999023			0	0	0	0		no exact deficit at frozen partition rank
3	111	6	UNRESOLVED	0-1-2-9,3-4-5,6-7-8,10-11-12	0.99999999999997702			0	0	0	0		no exact deficit at frozen partition rank
3	112	6	UNRESOLVED	0-1-2-9,3-4-5,6-7-8,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	120	6	UNRESOLVED	0-1-2-9,3-4-5,6-7-8,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	936	6	UNRESOLVED	0-1-2-9,3-4-5,6-7-8,10-11-12	1.0000000000000044			0	0	0	0		no exact deficit at frozen partition rank
3	937	6	UNRESOLVED	0-1-2-9,3-4-5,6-7-8,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	938	6	UNRESOLVED	0-1-2-9,3-4-5,6-7-8,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	939	6	UNRESOLVED	0-4-5,1-2-3-9,6-7-8,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	940	6	UNRESOLVED	0-4-5,1-2-3-9,6-7-8,10-11-12	0.9999999999998016			0	0	0	0		no exact deficit at frozen partition rank
3	948	6	UNRESOLVED	0-1-2-9,3-4-5,6-7-8,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	949	6	UNRESOLVED	0-1-2-9,3-4-5,6-7-8,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	950	6	UNRESOLVED	0-2-3-9,1-4-5,6-7-8,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	951	6	UNRESOLVED	0-2-3-9,1-4-5,6-7-8,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	959	6	UNRESOLVED	0-1-2-9,3-4-5,6-7-8,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	960	6	UNRESOLVED	0-1-3-9,2-4-5,6-7-8,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	961	6	UNRESOLVED	0-1-3-9,2-4-5,6-7-8,10-11-12	0.99999999999999023			0	0	0	0		no exact deficit at frozen partition rank
3	969	6	UNRESOLVED	0-1-2-9,3-4-5,6-7-8,10-11-12	0.99999999999997702			0	0	0	0		no exact deficit at frozen partition rank
3	970	6	UNRESOLVED	0-1-2-9,3-4-5,6-7-8,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	978	6	UNRESOLVED	0-1-2-9,3-4-5,6-7-8,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	78	7	UNRESOLVED	0-1-2-10,3-4-5,6-7-8,9-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	79	7	UNRESOLVED	0-1-2-10,3-4-5,6-7-8,9-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	80	7	UNRESOLVED	0-1-2-10,3-4-5,6-7-8,9-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	81	7	UNRESOLVED	0-4-5,1-2-3-10,6-7-8,9-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	82	7	UNRESOLVED	0-4-5,1-2-3-10,6-7-8,9-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	90	7	UNRESOLVED	0-1-2-10,3-4-5,6-7-8,9-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	91	7	UNRESOLVED	0-1-2-10,3-4-5,6-7-8,9-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	92	7	UNRESOLVED	0-2-3-10,1-4-5,6-7-8,9-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	93	7	UNRESOLVED	0-2-3-10,1-4-5,6-7-8,9-11-12	0.9999999999999678			0	0	0	0		no exact deficit at frozen partition rank
4	101	7	UNRESOLVED	0-1-2-10,3-4-5,6-7-8,9-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	102	7	UNRESOLVED	0-1-3-10,2-4-5,6-7-8,9-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	103	7	UNRESOLVED	0-1-3-10,2-4-5,6-7-8,9-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	111	7	UNRESOLVED	0-1-2-10,3-4-5,6-7-8,9-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	112	7	UNRESOLVED	0-1-2-10,3-4-5,6-7-8,9-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	120	7	UNRESOLVED	0-1-2-10,3-4-5,6-7-8,9-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	936	7	UNRESOLVED	0-1-2-10,3-4-5,6-7-8,9-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	937	7	UNRESOLVED	0-1-2-10,3-4-5,6-7-8,9-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	938	7	UNRESOLVED	0-1-2-10,3-4-5,6-7-8,9-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	939	7	UNRESOLVED	0-4-5,1-2-3-10,6-7-8,9-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	940	7	UNRESOLVED	0-4-5,1-2-3-10,6-7-8,9-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	948	7	UNRESOLVED	0-1-2-10,3-4-5,6-7-8,9-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	949	7	UNRESOLVED	0-1-2-10,3-4-5,6-7-8,9-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	950	7	UNRESOLVED	0-2-3-10,1-4-5,6-7-8,9-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	951	7	UNRESOLVED	0-2-3-10,1-4-5,6-7-8,9-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	959	7	UNRESOLVED	0-1-2-10,3-4-5,6-7-8,9-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	960	7	UNRESOLVED	0-1-3-10,2-4-5,6-7-8,9-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	961	7	UNRESOLVED	0-1-3-10,2-4-5,6-7-8,9-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	969	7	UNRESOLVED	0-1-2-10,3-4-5,6-7-8,9-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	970	7	UNRESOLVED	0-1-2-10,3-4-5,6-7-8,9-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	978	7	UNRESOLVED	0-1-2-10,3-4-5,6-7-8,9-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	78	7	UNRESOLVED	0-1-2-10,3-4-5,6-7-8,9-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	79	7	UNRESOLVED	0-1-2-10,3-4-5,6-7-8,9-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	80	7	UNRESOLVED	0-1-2-10,3-4-5,6-7-8,9-11-12	1.0000000000000455			0	0	0	0		no exact deficit at frozen partition rank
3	81	7	UNRESOLVED	0-4-5,1-2-3-10,6-7-8,9-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	82	7	UNRESOLVED	0-4-5,1-2-3-10,6-7-8,9-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	90	7	UNRESOLVED	0-1-2-10,3-4-5,6-7-8,9-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	91	7	UNRESOLVED	0-1-2-10,3-4-5,6-7-8,9-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	92	7	UNRESOLVED	0-2-3-10,1-4-5,6-7-8,9-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	93	7	UNRESOLVED	0-2-3-10,1-4-5,6-7-8,9-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	101	7	UNRESOLVED	0-1-2-10,3-4-5,6-7-8,9-11-12	1.0000000000000251			0	0	0	0		no exact deficit at frozen partition rank
3	102	7	UNRESOLVED	0-1-3-10,2-4-5,6-7-8,9-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	103	7	UNRESOLVED	0-1-3-10,2-4-5,6-7-8,9-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	111	7	UNRESOLVED	0-1-2-10,3-4-5,6-7-8,9-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	112	7	UNRESOLVED	0-1-2-10,3-4-5,6-7-8,9-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	120	7	UNRESOLVED	0-1-2-10,3-4-5,6-7-8,9-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	936	7	UNRESOLVED	0-1-2-10,3-4-5,6-7-8,9-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	937	7	UNRESOLVED	0-1-2-10,3-4-5,6-7-8,9-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	938	7	UNRESOLVED	0-1-2-10,3-4-5,6-7-8,9-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	939	7	UNRESOLVED	0-4-5,1-2-3-10,6-7-8,9-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	940	7	UNRESOLVED	0-4-5,1-2-3-10,6-7-8,9-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	948	7	UNRESOLVED	0-1-2-10,3-4-5,6-7-8,9-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	949	7	UNRESOLVED	0-1-2-10,3-4-5,6-7-8,9-11-12	1.0000000000000455			0	0	0	0		no exact deficit at frozen partition rank
3	950	7	UNRESOLVED	0-2-3-10,1-4-5,6-7-8,9-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	951	7	UNRESOLVED	0-2-3-10,1-4-5,6-7-8,9-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	959	7	UNRESOLVED	0-1-2-10,3-4-5,6-7-8,9-11-12	1.0000000000000251			0	0	0	0		no exact deficit at frozen partition rank
3	960	7	UNRESOLVED	0-1-3-10,2-4-5,6-7-8,9-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	961	7	UNRESOLVED	0-1-3-10,2-4-5,6-7-8,9-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	969	7	UNRESOLVED	0-1-2-10,3-4-5,6-7-8,9-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	970	7	UNRESOLVED	0-1-2-10,3-4-5,6-7-8,9-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	978	7	UNRESOLVED	0-1-2-10,3-4-5,6-7-8,9-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	78	8	UNRESOLVED	0-1-2-11,3-4-5,6-7-8,9-10-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	79	8	UNRESOLVED	0-1-2-11,3-4-5,6-7-8,9-10-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	80	8	UNRESOLVED	0-1-2-11,3-4-5,6-7-8,9-10-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	81	8	UNRESOLVED	0-4-5,1-2-3-11,6-7-8,9-10-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	82	8	UNRESOLVED	0-4-5,1-2-3-11,6-7-8,9-10-12	1.0000000000000007			0	0	0	0		no exact deficit at frozen partition rank
4	90	8	UNRESOLVED	0-1-2-11,3-4-5,6-7-8,9-10-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	91	8	UNRESOLVED	0-1-2-11,3-4-5,6-7-8,9-10-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	92	8	UNRESOLVED	0-2-3-11,1-4-5,6-7-8,9-10-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	93	8	UNRESOLVED	0-2-3-11,1-4-5,6-7-8,9-10-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	101	8	UNRESOLVED	0-1-2-11,3-4-5,6-7-8,9-10-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	102	8	UNRESOLVED	0-1-3-11,2-4-5,6-7-8,9-10-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	103	8	UNRESOLVED	0-1-3-11,2-4-5,6-7-8,9-10-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	111	8	UNRESOLVED	0-1-2-11,3-4-5,6-7-8,9-10-12	1.0000000000001403			0	0	0	0		no exact deficit at frozen partition rank
4	112	8	UNRESOLVED	0-1-2-11,3-4-5,6-7-8,9-10-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	120	8	UNRESOLVED	0-1-2-11,3-4-5,6-7-8,9-10-12	1.0000000000000027			0	0	0	0		no exact deficit at frozen partition rank
4	936	8	UNRESOLVED	0-1-2-11,3-4-5,6-7-8,9-10-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	937	8	UNRESOLVED	0-1-2-11,3-4-5,6-7-8,9-10-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	938	8	UNRESOLVED	0-1-2-11,3-4-5,6-7-8,9-10-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	939	8	UNRESOLVED	0-4-5,1-2-3-11,6-7-8,9-10-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	940	8	UNRESOLVED	0-4-5,1-2-3-11,6-7-8,9-10-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	948	8	UNRESOLVED	0-1-2-11,3-4-5,6-7-8,9-10-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	949	8	UNRESOLVED	0-1-2-11,3-4-5,6-7-8,9-10-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	950	8	UNRESOLVED	0-2-3-11,1-4-5,6-7-8,9-10-12	0.99999999999999223			0	0	0	0		no exact deficit at frozen partition rank
4	951	8	UNRESOLVED	0-2-3-11,1-4-5,6-7-8,9-10-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	959	8	UNRESOLVED	0-1-2-11,3-4-5,6-7-8,9-10-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	960	8	UNRESOLVED	0-1-3-11,2-4-5,6-7-8,9-10-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	961	8	UNRESOLVED	0-1-3-11,2-4-5,6-7-8,9-10-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	969	8	UNRESOLVED	0-1-2-11,3-4-5,6-7-8,9-10-12	1.0000000000001403			0	0	0	0		no exact deficit at frozen partition rank
4	970	8	UNRESOLVED	0-1-2-11,3-4-5,6-7-8,9-10-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	978	8	UNRESOLVED	0-1-2-11,3-4-5,6-7-8,9-10-12	1.0000000000000027			0	0	0	0		no exact deficit at frozen partition rank
3	78	8	UNRESOLVED	0-1-2-11,3-4-5,6-7-8,9-10-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	79	8	UNRESOLVED	0-1-2-11,3-4-5,6-7-8,9-10-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	80	8	UNRESOLVED	0-1-2-11,3-4-5,6-7-8,9-10-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	81	8	UNRESOLVED	0-4-5,1-2-3-11,6-7-8,9-10-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	82	8	UNRESOLVED	0-4-5,1-2-3-11,6-7-8,9-10-12	1.0000000000000075			0	0	0	0		no exact deficit at frozen partition rank
3	90	8	UNRESOLVED	0-1-2-11,3-4-5,6-7-8,9-10-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	91	8	UNRESOLVED	0-1-2-11,3-4-5,6-7-8,9-10-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	92	8	UNRESOLVED	0-2-3-11,1-4-5,6-7-8,9-10-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	93	8	UNRESOLVED	0-2-3-11,1-4-5,6-7-8,9-10-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	101	8	UNRESOLVED	0-1-2-11,3-4-5,6-7-8,9-10-12	0.99999999999999734			0	0	0	0		no exact deficit at frozen partition rank
3	102	8	UNRESOLVED	0-1-3-11,2-4-5,6-7-8,9-10-12	0.9999999999999869			0	0	0	0		no exact deficit at frozen partition rank
3	103	8	UNRESOLVED	0-1-3-11,2-4-5,6-7-8,9-10-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	111	8	UNRESOLVED	0-1-2-11,3-4-5,6-7-8,9-10-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	112	8	UNRESOLVED	0-1-2-11,3-4-5,6-7-8,9-10-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	120	8	UNRESOLVED	0-1-2-11,3-4-5,6-7-8,9-10-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	936	8	UNRESOLVED	0-1-2-11,3-4-5,6-7-8,9-10-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	937	8	UNRESOLVED	0-1-2-11,3-4-5,6-7-8,9-10-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	938	8	UNRESOLVED	0-1-2-11,3-4-5,6-7-8,9-10-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	939	8	UNRESOLVED	0-4-5,1-2-3-11,6-7-8,9-10-12	0.99999999999999911			0	0	0	0		no exact deficit at frozen partition rank
3	940	8	UNRESOLVED	0-4-5,1-2-3-11,6-7-8,9-10-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	948	8	UNRESOLVED	0-1-2-11,3-4-5,6-7-8,9-10-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	949	8	UNRESOLVED	0-1-2-11,3-4-5,6-7-8,9-10-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	950	8	UNRESOLVED	0-2-3-11,1-4-5,6-7-8,9-10-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	951	8	UNRESOLVED	0-2-3-11,1-4-5,6-7-8,9-10-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	959	8	UNRESOLVED	0-1-2-11,3-4-5,6-7-8,9-10-12	0.99999999999999734			0	0	0	0		no exact deficit at frozen partition rank
3	960	8	UNRESOLVED	0-1-3-11,2-4-5,6-7-8,9-10-12	0.9999999999999869			0	0	0	0		no exact deficit at frozen partition rank
3	961	8	UNRESOLVED	0-1-3-11,2-4-5,6-7-8,9-10-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	969	8	UNRESOLVED	0-1-2-11,3-4-5,6-7-8,9-10-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	970	8	UNRESOLVED	0-1-2-11,3-4-5,6-7-8,9-10-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	978	8	UNRESOLVED	0-1-2-11,3-4-5,6-7-8,9-10-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	78	9	UNRESOLVED	0-1-2-12,3-4-5,6-7-8,9-10-11	1			0	0	0	0		no exact deficit at frozen partition rank
4	79	9	UNRESOLVED	0-1-2-12,3-4-5,6-7-8,9-10-11	1			0	0	0	0		no exact deficit at frozen partition rank
4	80	9	UNRESOLVED	0-1-2-12,3-4-5,6-7-8,9-10-11	1			0	0	0	0		no exact deficit at frozen partition rank
4	81	9	UNRESOLVED	0-4-5,1-2-3-12,6-7-8,9-10-11	1			0	0	0	0		no exact deficit at frozen partition rank
4	82	9	UNRESOLVED	0-4-5,1-2-3-12,6-7-8,9-10-11	1.0000000000000067			0	0	0	0		no exact deficit at frozen partition rank
4	90	9	UNRESOLVED	0-1-2-12,3-4-5,6-7-8,9-10-11	1			0	0	0	0		no exact deficit at frozen partition rank
4	91	9	UNRESOLVED	0-1-2-12,3-4-5,6-7-8,9-10-11	0.99999999999999978			0	0	0	0		no exact deficit at frozen partition rank
4	92	9	UNRESOLVED	0-2-3-12,1-4-5,6-7-8,9-10-11	1			0	0	0	0		no exact deficit at frozen partition rank
4	93	9	UNRESOLVED	0-2-3-12,1-4-5,6-7-8,9-10-11	1			0	0	0	0		no exact deficit at frozen partition rank
4	101	9	UNRESOLVED	0-1-2-12,3-4-5,6-7-8,9-10-11	1			0	0	0	0		no exact deficit at frozen partition rank
4	102	9	UNRESOLVED	0-1-3-12,2-4-5,6-7-8,9-10-11	1			0	0	0	0		no exact deficit at frozen partition rank
4	103	9	UNRESOLVED	0-1-3-12,2-4-5,6-7-8,9-10-11	0.99999999999999989			0	0	0	0		no exact deficit at frozen partition rank
4	111	9	UNRESOLVED	0-1-2-12,3-4-5,6-7-8,9-10-11	1			0	0	0	0		no exact deficit at frozen partition rank
4	112	9	UNRESOLVED	0-1-2-12,3-4-5,6-7-8,9-10-11	0.99999999999994493			0	0	0	0		no exact deficit at frozen partition rank
4	120	9	UNRESOLVED	0-1-2-12,3-4-5,6-7-8,9-10-11	1			0	0	0	0		no exact deficit at frozen partition rank
4	936	9	UNRESOLVED	0-1-2-12,3-4-5,6-7-8,9-10-11	1			0	0	0	0		no exact deficit at frozen partition rank
4	937	9	UNRESOLVED	0-1-2-12,3-4-5,6-7-8,9-10-11	1			0	0	0	0		no exact deficit at frozen partition rank
4	938	9	UNRESOLVED	0-1-2-12,3-4-5,6-7-8,9-10-11	0.99999999999999978			0	0	0	0		no exact deficit at frozen partition rank
4	939	9	UNRESOLVED	0-4-5,1-2-3-12,6-7-8,9-10-11	1			0	0	0	0		no exact deficit at frozen partition rank
4	940	9	UNRESOLVED	0-4-5,1-2-3-12,6-7-8,9-10-11	1			0	0	0	0		no exact deficit at frozen partition rank
4	948	9	UNRESOLVED	0-1-2-12,3-4-5,6-7-8,9-10-11	1			0	0	0	0		no exact deficit at frozen partition rank
4	949	9	UNRESOLVED	0-1-2-12,3-4-5,6-7-8,9-10-11	1			0	0	0	0		no exact deficit at frozen partition rank
4	950	9	UNRESOLVED	0-2-3-12,1-4-5,6-7-8,9-10-11	1			0	0	0	0		no exact deficit at frozen partition rank
4	951	9	UNRESOLVED	0-2-3-12,1-4-5,6-7-8,9-10-11	1			0	0	0	0		no exact deficit at frozen partition rank
4	959	9	UNRESOLVED	0-1-2-12,3-4-5,6-7-8,9-10-11	1			0	0	0	0		no exact deficit at frozen partition rank
4	960	9	UNRESOLVED	0-1-3-12,2-4-5,6-7-8,9-10-11	1			0	0	0	0		no exact deficit at frozen partition rank
4	961	9	UNRESOLVED	0-1-3-12,2-4-5,6-7-8,9-10-11	0.99999999999999989			0	0	0	0		no exact deficit at frozen partition rank
4	969	9	UNRESOLVED	0-1-2-12,3-4-5,6-7-8,9-10-11	1			0	0	0	0		no exact deficit at frozen partition rank
4	970	9	UNRESOLVED	0-1-2-12,3-4-5,6-7-8,9-10-11	0.99999999999994493			0	0	0	0		no exact deficit at frozen partition rank
4	978	9	UNRESOLVED	0-1-2-12,3-4-5,6-7-8,9-10-11	1			0	0	0	0		no exact deficit at frozen partition rank
3	78	9	UNRESOLVED	0-1-2-12,3-4-5,6-7-8,9-10-11	1			0	0	0	0		no exact deficit at frozen partition rank
3	79	9	UNRESOLVED	0-1-2-12,3-4-5,6-7-8,9-10-11	1			0	0	0	0		no exact deficit at frozen partition rank
3	80	9	UNRESOLVED	0-1-2-12,3-4-5,6-7-8,9-10-11	1			0	0	0	0		no exact deficit at frozen partition rank
3	81	9	UNRESOLVED	0-4-5,1-2-3-12,6-7-8,9-10-11	1			0	0	0	0		no exact deficit at frozen partition rank
3	82	9	UNRESOLVED	0-4-5,1-2-3-12,6-7-8,9-10-11	1			0	0	0	0		no exact deficit at frozen partition rank
3	90	9	UNRESOLVED	0-1-2-12,3-4-5,6-7-8,9-10-11	0.99999999999999989			0	0	0	0		no exact deficit at frozen partition rank
3	91	9	UNRESOLVED	0-1-2-12,3-4-5,6-7-8,9-10-11	1.0000000000000409			0	0	0	0		no exact deficit at frozen partition rank
3	92	9	UNRESOLVED	0-2-3-12,1-4-5,6-7-8,9-10-11	1			0	0	0	0		no exact deficit at frozen partition rank
3	93	9	UNRESOLVED	0-2-3-12,1-4-5,6-7-8,9-10-11	1			0	0	0	0		no exact deficit at frozen partition rank
3	101	9	UNRESOLVED	0-1-2-12,3-4-5,6-7-8,9-10-11	1			0	0	0	0		no exact deficit at frozen partition rank
3	102	9	UNRESOLVED	0-1-3-12,2-4-5,6-7-8,9-10-11	0.99999999999975142			0	0	0	0		no exact deficit at frozen partition rank
3	103	9	UNRESOLVED	0-1-3-12,2-4-5,6-7-8,9-10-11	1			0	0	0	0		no exact deficit at frozen partition rank
3	111	9	UNRESOLVED	0-1-2-12,3-4-5,6-7-8,9-10-11	1			0	0	0	0		no exact deficit at frozen partition rank
3	112	9	UNRESOLVED	0-1-2-12,3-4-5,6-7-8,9-10-11	1			0	0	0	0		no exact deficit at frozen partition rank
3	120	9	UNRESOLVED	0-1-2-12,3-4-5,6-7-8,9-10-11	1			0	0	0	0		no exact deficit at frozen partition rank
3	936	9	UNRESOLVED	0-1-2-12,3-4-5,6-7-8,9-10-11	1			0	0	0	0		no exact deficit at frozen partition rank
3	937	9	UNRESOLVED	0-1-2-12,3-4-5,6-7-8,9-10-11	0.99999999999999989			0	0	0	0		no exact deficit at frozen partition rank
3	938	9	UNRESOLVED	0-1-2-12,3-4-5,6-7-8,9-10-11	1.0000000000000409			0	0	0	0		no exact deficit at frozen partition rank
3	939	9	UNRESOLVED	0-4-5,1-2-3-12,6-7-8,9-10-11	1			0	0	0	0		no exact deficit at frozen partition rank
3	940	9	UNRESOLVED	0-4-5,1-2-3-12,6-7-8,9-10-11	1			0	0	0	0		no exact deficit at frozen partition rank
3	948	9	UNRESOLVED	0-1-2-12,3-4-5,6-7-8,9-10-11	1			0	0	0	0		no exact deficit at frozen partition rank
3	949	9	UNRESOLVED	0-1-2-12,3-4-5,6-7-8,9-10-11	1			0	0	0	0		no exact deficit at frozen partition rank
3	950	9	UNRESOLVED	0-2-3-12,1-4-5,6-7-8,9-10-11	1			0	0	0	0		no exact deficit at frozen partition rank
3	951	9	UNRESOLVED	0-2-3-12,1-4-5,6-7-8,9-10-11	1			0	0	0	0		no exact deficit at frozen partition rank
3	959	9	UNRESOLVED	0-1-2-12,3-4-5,6-7-8,9-10-11	1			0	0	0	0		no exact deficit at frozen partition rank
3	960	9	UNRESOLVED	0-1-3-12,2-4-5,6-7-8,9-10-11	0.99999999999975142			0	0	0	0		no exact deficit at frozen partition rank
3	961	9	UNRESOLVED	0-1-3-12,2-4-5,6-7-8,9-10-11	1			0	0	0	0		no exact deficit at frozen partition rank
3	969	9	UNRESOLVED	0-1-2-12,3-4-5,6-7-8,9-10-11	1			0	0	0	0		no exact deficit at frozen partition rank
3	970	9	UNRESOLVED	0-1-2-12,3-4-5,6-7-8,9-10-11	1			0	0	0	0		no exact deficit at frozen partition rank
3	978	9	UNRESOLVED	0-1-2-12,3-4-5,6-7-8,9-10-11	1			0	0	0	0		no exact deficit at frozen partition rank
